Id,Nombres,Apellidos,Edad,Nota 1,% Nota 1,Nota 2,% Nota 2,Nota 3,% Nota 3,Nota 4,% Nota 4,Nota 5,% Nota 5
35042907445,Sofía,Pérez Rodríguez,23,"0,5",10%,"1,2",20%,"1,7",30%,"3,1",20%,"1,5",20%
68050496048,Sofía Carlos,Martínez Rodríguez,22,"1,6",10%,"4,7",20%,"3,9",30%,"4,7",20%,"0,6",20%
38123860314,Valentina,López Martínez,19,"3,3",10%,3,20%,"2,4",30%,"1,9",20%,"2,6",20%
69775662797,Carlos Sofía,García Martínez,24,"0,5",10%,"4,6",20%,"2,4",30%,"2,3",20%,"0,9",20%
54984070175,Lucía Carlos,González Sánchez,25,"1,1",10%,"2,6",20%,"0,4",30%,"0,3",20%,3,20%
80421655531,Carlos Diego,Rodríguez Sánchez,19,"4,5",10%,"4,7",20%,"3,8",30%,"2,3",20%,"2,5",20%
95525641538,Ana,Sánchez Hernández,27,"2,7",10%,"0,5",20%,"2,4",30%,"2,8",20%,"1,9",20%
98841845980,Diego,García González,27,1,10%,"2,6",20%,"0,4",30%,"1,6",20%,"0,4",20%
53369969056,Pedro,Sánchez Martínez,23,"0,1",10%,"3,8",20%,"4,3",30%,"0,1",20%,"2,2",20%
17869143536,Ana Lucía,Martínez Sánchez,25,5,10%,"3,7",20%,"4,8",30%,"0,5",20%,"2,8",20%
18182357471,Diego Luis,Martínez Martínez,24,"1,2",10%,"4,5",20%,"2,3",30%,"4,7",20%,"1,9",20%
42550393057,Lucía Juan,García Hernández,26,"0,7",10%,"0,5",20%,1,30%,"1,9",20%,"0,1",20%
24629856798,Carlos,Hernández Pérez,26,"0,9",10%,"2,4",20%,"0,1",30%,"2,3",20%,"0,5",20%
55250444061,Ana Luis,Pérez López,18,"0,5",10%,"1,6",20%,"2,5",30%,"4,7",20%,"4,4",20%
43989633833,Pedro Luis,Gómez García,19,"3,5",10%,"2,5",20%,"0,3",30%,"0,1",20%,"3,6",20%
86324631557,Luis,López Pérez,26,"4,9",10%,"2,6",20%,"1,5",30%,"3,6",20%,0,20%
09487968090,María,García Pérez,28,"3,4",10%,"1,3",20%,"1,4",30%,"2,5",20%,"3,5",20%
08916192363,Diego,López García,19,"0,5",10%,"2,6",20%,"2,4",30%,"2,2",20%,"1,6",20%
48085244335,Diego Diego,López Hernández,20,"3,4",10%,"3,9",20%,"1,7",30%,"4,6",20%,"0,8",20%
95266942502,Lucía Diego,López Gómez,22,"3,4",10%,"4,5",20%,"1,5",30%,"1,3",20%,"2,6",20%
24748621699,Pedro Pedro,García Gómez,23,"4,1",10%,"3,5",20%,"1,7",30%,"2,3",20%,"2,8",20%
98056389803,Carlos,Sánchez Sánchez,27,5,10%,1,20%,"4,5",30%,"3,8",20%,0,20%
98479794339,Valentina,López López,21,"4,2",10%,"0,9",20%,"2,5",30%,"2,5",20%,"2,6",20%
86032771589,Diego Carlos,Hernández Hernández,26,5,10%,"2,2",20%,"0,8",30%,1,20%,"2,4",20%
07900028089,Juan,Martínez Rodríguez,20,"1,9",10%,"4,9",20%,"2,6",30%,0,20%,"3,3",20%
58475256583,Ana Carlos,Hernández Sánchez,28,"4,4",10%,"3,2",20%,"2,2",30%,"4,6",20%,"0,7",20%
51709441127,Pedro,García Fernández,20,"4,7",10%,"4,1",20%,"3,1",30%,"2,5",20%,"3,9",20%
19631750119,Lucía Diego,Sánchez López,19,"0,5",10%,"0,7",20%,"0,8",30%,"3,3",20%,"1,8",20%
55228459307,Diego Diego,García Pérez,26,"0,1",10%,"3,1",20%,"4,7",30%,5,20%,"0,7",20%
60623964331,Lucía Lucía,Hernández Sánchez,23,"3,6",10%,"0,1",20%,"4,2",30%,"4,3",20%,"0,1",20%
55062692059,María,Sánchez Sánchez,23,"2,2",10%,5,20%,"4,4",30%,"3,2",20%,"4,6",20%
69948907256,Juan,Rodríguez Martínez,24,"0,7",10%,"0,1",20%,"0,4",30%,"3,6",20%,"0,6",20%
02953393396,Luis María,Pérez López,26,"2,9",10%,"1,3",20%,"2,2",30%,"3,5",20%,"0,1",20%
06822321030,Diego,García López,28,"3,2",10%,"3,8",20%,"2,8",30%,"3,6",20%,"1,3",20%
02237408057,María,López Hernández,23,2,10%,"2,5",20%,"2,7",30%,"2,2",20%,"0,8",20%
60223018010,Juan Carlos,Gómez Fernández,23,"2,5",10%,"3,6",20%,"4,8",30%,"1,6",20%,"0,7",20%
77396031428,Lucía,Fernández López,20,3,10%,"0,5",20%,"3,9",30%,"4,6",20%,"4,3",20%
91102119197,Carlos Juan,Sánchez Sánchez,21,"3,9",10%,"0,2",20%,"0,8",30%,"0,6",20%,"1,5",20%
31693131620,Pedro,López Martínez,20,"2,3",10%,"0,2",20%,"1,6",30%,"3,6",20%,"0,1",20%
87347983221,Pedro,Gómez Sánchez,28,"2,9",10%,"0,7",20%,"2,8",30%,"4,7",20%,"1,9",20%
65367521908,Luis Sofía,Fernández Pérez,25,"3,5",10%,"1,1",20%,0,30%,"1,3",20%,"1,6",20%
06631223481,Valentina Ana,Sánchez Gómez,19,1,10%,"4,6",20%,"1,5",30%,0,20%,"0,3",20%
08990155154,María Diego,Gómez Sánchez,23,"2,8",10%,"3,7",20%,"0,7",30%,1,20%,"4,1",20%
22904679232,Luis,Rodríguez Sánchez,26,"3,8",10%,"3,3",20%,"4,7",30%,"1,1",20%,"3,1",20%
55202307586,Juan,Martínez López,23,"2,4",10%,"2,5",20%,"2,4",30%,"4,2",20%,"2,9",20%
95793619959,Lucía Ana,Gómez Martínez,27,"2,6",10%,2,20%,"1,2",30%,"2,7",20%,"0,1",20%
33568025589,Valentina Sofía,Sánchez García,25,"1,7",10%,"3,8",20%,"2,2",30%,"4,9",20%,"0,4",20%
32146096053,María,González Fernández,22,"0,7",10%,"3,5",20%,"1,5",30%,"4,7",20%,"0,7",20%
85960595338,Sofía Pedro,Martínez López,24,"2,4",10%,"4,6",20%,"0,3",30%,"2,2",20%,"2,5",20%
71839271896,Lucía,Hernández López,18,"2,9",10%,"4,2",20%,"1,5",30%,"4,2",20%,"0,5",20%
33577568919,Sofía Juan,Pérez López,27,"0,8",10%,"3,6",20%,"1,3",30%,"3,1",20%,"4,4",20%
07586898863,Carlos,Sánchez Hernández,20,"2,7",10%,"3,2",20%,"4,4",30%,"2,8",20%,"1,3",20%
75420967782,Lucía,López González,24,"4,6",10%,"1,9",20%,"3,2",30%,4,20%,"4,6",20%
77350332998,Valentina,Hernández Hernández,25,"2,1",10%,"1,1",20%,"4,7",30%,"4,2",20%,"2,9",20%
57324544906,Luis,Pérez Martínez,18,"2,8",10%,"4,3",20%,"1,6",30%,"2,6",20%,"1,4",20%
53648885502,Pedro Carlos,Hernández Fernández,25,"3,9",10%,"1,6",20%,"0,4",30%,"0,7",20%,"3,5",20%
27223459188,Lucía Juan,Pérez Hernández,22,"4,9",10%,"3,8",20%,"2,4",30%,"0,2",20%,"1,8",20%
47781930109,Sofía,Rodríguez López,23,3,10%,"4,1",20%,"4,6",30%,"3,7",20%,"1,4",20%
67212004818,Luis,Pérez Gómez,21,5,10%,"2,6",20%,"3,6",30%,"1,1",20%,"0,3",20%
86404846675,Luis,Hernández Fernández,28,"4,6",10%,"2,2",20%,"1,6",30%,"2,6",20%,"0,6",20%
65802788333,Sofía,Sánchez Pérez,28,"2,5",10%,4,20%,"4,5",30%,"0,6",20%,"2,6",20%
09422238718,Lucía Luis,Rodríguez Rodríguez,25,"2,3",10%,"3,4",20%,"0,4",30%,"3,1",20%,"0,6",20%
22971499742,Sofía Diego,López Sánchez,18,1,10%,"1,8",20%,"3,9",30%,0,20%,"0,5",20%
08233244544,Valentina,García García,28,"0,6",10%,"4,2",20%,"2,8",30%,"0,2",20%,"3,6",20%
47931236675,María,López Gómez,23,"0,3",10%,"0,3",20%,"4,4",30%,"2,3",20%,0,20%
34417783752,Ana Luis,Pérez López,22,"3,5",10%,"2,8",20%,3,30%,"1,5",20%,"4,1",20%
60209002265,Ana,Pérez García,27,"2,9",10%,"3,7",20%,"0,9",30%,"0,5",20%,"0,8",20%
64559260386,Sofía Lucía,López Fernández,23,"4,5",10%,4,20%,"0,4",30%,"1,4",20%,"0,5",20%
20640825364,Diego Sofía,Pérez Hernández,23,3,10%,"2,9",20%,"1,3",30%,"2,2",20%,"4,3",20%
65136247106,Sofía,López Hernández,19,"1,1",10%,"4,3",20%,"1,6",30%,"4,1",20%,"3,7",20%
71699449974,Diego Luis,Gómez Gómez,23,"4,3",10%,"4,3",20%,"0,4",30%,"4,2",20%,"0,2",20%
60100321021,María,Rodríguez García,25,"3,7",10%,5,20%,"1,8",30%,"2,8",20%,"0,2",20%
21496442907,Ana,López Fernández,25,"1,6",10%,"0,6",20%,"1,3",30%,"1,2",20%,"2,8",20%
50517238686,Lucía,Sánchez López,24,"3,7",10%,"4,2",20%,"3,6",30%,"2,5",20%,"3,1",20%
28571180518,Luis,Rodríguez Hernández,24,"4,1",10%,"0,2",20%,"2,9",30%,"2,3",20%,"1,2",20%
05979324168,María Valentina,Martínez Martínez,27,"2,5",10%,"0,4",20%,"3,4",30%,3,20%,"1,4",20%
40064636069,Juan Sofía,Hernández González,20,"2,7",10%,1,20%,"0,7",30%,"4,2",20%,"0,6",20%
37745210225,Pedro,Sánchez Martínez,22,"1,8",10%,"4,8",20%,"3,9",30%,5,20%,"1,3",20%
13594604337,Diego,Pérez Sánchez,27,"0,5",10%,"4,6",20%,"2,6",30%,"4,3",20%,"2,2",20%
35667278675,María Valentina,Fernández González,21,"2,6",10%,"4,8",20%,"1,6",30%,2,20%,"2,5",20%
84041839207,Ana Lucía,González Rodríguez,18,"1,8",10%,"2,5",20%,"3,5",30%,"0,4",20%,"0,6",20%
25435927909,Lucía Luis,Fernández Pérez,22,"3,1",10%,"2,6",20%,"4,2",30%,"2,6",20%,"1,7",20%
65906235489,Carlos Carlos,González Hernández,22,"1,8",10%,"3,1",20%,"3,8",30%,"2,1",20%,"1,6",20%
46234340837,Juan Valentina,Sánchez Pérez,28,"0,8",10%,"3,4",20%,"4,7",30%,"4,2",20%,"0,1",20%
06638830260,Pedro,López Martínez,25,"1,3",10%,"4,1",20%,"3,8",30%,"2,1",20%,"4,5",20%
18411578013,Luis,Fernández Fernández,27,"4,5",10%,"1,4",20%,"4,8",30%,"4,8",20%,"3,2",20%
28299721629,Pedro Ana,Sánchez Sánchez,23,2,10%,"4,5",20%,"0,4",30%,"1,2",20%,"3,7",20%
46246141051,María,Martínez Sánchez,22,"0,7",10%,"3,6",20%,"2,1",30%,"3,2",20%,"0,4",20%
68658649268,Juan,Sánchez Sánchez,26,"1,7",10%,"2,4",20%,"0,3",30%,3,20%,"3,3",20%
64208366091,Luis Carlos,Sánchez Martínez,28,"0,1",10%,"4,2",20%,"2,1",30%,"3,2",20%,"3,1",20%
20515338014,Carlos,González Pérez,20,5,10%,3,20%,"0,3",30%,"4,9",20%,5,20%
56132915473,Ana Sofía,Sánchez Martínez,21,"1,9",10%,"0,2",20%,3,30%,"1,6",20%,"0,2",20%
21193134504,Juan,Pérez González,28,"4,3",10%,"3,1",20%,1,30%,"4,7",20%,"0,1",20%
96622006617,María Ana,Pérez Pérez,26,"0,7",10%,"0,3",20%,"0,2",30%,"3,6",20%,"1,4",20%
61462279787,Carlos Pedro,Martínez López,21,"4,4",10%,"2,2",20%,4,30%,"2,6",20%,"0,7",20%
69748743112,Diego,Sánchez Pérez,19,"0,3",10%,"0,6",20%,"4,9",30%,"1,3",20%,"1,4",20%
73038287397,María,Pérez Rodríguez,27,"4,6",10%,0,20%,"0,9",30%,"3,7",20%,"0,4",20%
37678041000,Carlos,Fernández Sánchez,22,"3,7",10%,"3,3",20%,5,30%,"2,2",20%,"4,6",20%
05390288308,Luis,López Hernández,20,"2,9",10%,"1,2",20%,"4,4",30%,3,20%,"0,8",20%
93563877453,Lucía Diego,López González,24,4,10%,"3,2",20%,"2,5",30%,"3,1",20%,"1,6",20%
02726212514,Juan,López Fernández,27,"4,6",10%,"0,6",20%,"1,9",30%,"0,4",20%,"1,8",20%
89139924206,Juan Valentina,García Hernández,18,"2,5",10%,"4,5",20%,"1,6",30%,"2,4",20%,"4,9",20%
03183331892,Valentina María,García Pérez,25,"2,5",10%,"1,1",20%,"0,3",30%,"3,5",20%,"4,1",20%
29370372843,María,Sánchez Rodríguez,22,"3,8",10%,"3,4",20%,"4,9",30%,"1,8",20%,"1,1",20%
45449536699,Sofía Ana,Gómez Rodríguez,18,"4,3",10%,"1,3",20%,"3,2",30%,"1,7",20%,"4,7",20%
49928630753,Carlos,Fernández Fernández,26,"1,2",10%,"4,7",20%,"2,6",30%,"4,6",20%,"3,5",20%
50776075761,Juan Luis,Gómez López,26,"0,8",10%,"1,7",20%,"0,1",30%,"2,5",20%,"0,5",20%
70628196663,Lucía,Rodríguez López,18,"3,1",10%,"2,3",20%,5,30%,4,20%,"4,3",20%
36884726732,Pedro,García Pérez,24,"2,1",10%,"1,4",20%,"1,1",30%,"4,2",20%,"3,5",20%
19173752997,Lucía Juan,López González,20,"0,9",10%,"1,2",20%,"1,2",30%,"2,5",20%,"0,2",20%
76088374695,Juan,García Hernández,26,"3,9",10%,"4,6",20%,"0,2",30%,"0,2",20%,"4,9",20%
79301236114,Ana,Martínez González,20,"3,1",10%,"2,9",20%,"3,9",30%,"2,9",20%,0,20%
46623553109,Juan,Fernández Hernández,26,"2,8",10%,"3,5",20%,"4,5",30%,"3,1",20%,2,20%
75703081227,Diego,Rodríguez Gómez,23,"2,6",10%,"0,5",20%,"0,9",30%,"3,6",20%,"3,7",20%
11243530919,Ana,Martínez Martínez,26,"2,7",10%,"4,6",20%,"1,7",30%,"0,8",20%,"0,5",20%
94435423785,Lucía,Fernández Martínez,23,"2,9",10%,"2,7",20%,"3,8",30%,"4,6",20%,3,20%
76790437493,Diego,Sánchez Sánchez,19,5,10%,5,20%,1,30%,"3,5",20%,"4,5",20%
14228482673,Ana,Rodríguez Martínez,19,"3,6",10%,"4,4",20%,"2,9",30%,"4,9",20%,"1,1",20%
96457703359,Juan Sofía,López López,24,"3,5",10%,"1,9",20%,"0,5",30%,"0,2",20%,"1,9",20%
68120652910,Sofía María,López García,19,"4,8",10%,2,20%,"2,5",30%,"2,3",20%,"2,1",20%
17424847109,Carlos,Sánchez López,22,"1,9",10%,"2,7",20%,"0,1",30%,"1,5",20%,2,20%
46436762656,Luis María,Pérez Pérez,25,"1,3",10%,"3,3",20%,"2,5",30%,"2,4",20%,"0,7",20%
74008223456,Luis Valentina,García García,23,"4,9",10%,"2,6",20%,"0,1",30%,3,20%,"4,6",20%
40053226254,Valentina Diego,López López,25,"0,5",10%,"0,2",20%,"2,4",30%,"1,2",20%,"4,7",20%
33488808023,Luis Lucía,García Sánchez,19,2,10%,1,20%,"0,4",30%,"4,1",20%,"0,3",20%
34119929829,Luis Lucía,García González,27,"4,7",10%,"2,1",20%,"4,3",30%,0,20%,"4,9",20%
62205415973,Carlos Ana,López Martínez,26,4,10%,"2,7",20%,"3,7",30%,1,20%,"1,7",20%
83842496350,Valentina Valentina,Sánchez García,19,"0,9",10%,5,20%,"4,3",30%,"1,6",20%,"4,4",20%
16667051067,Valentina,Fernández García,27,"1,4",10%,"3,6",20%,"2,5",30%,"4,1",20%,"1,8",20%
47109355168,Luis Lucía,López García,25,"4,9",10%,"1,8",20%,"1,5",30%,"4,9",20%,"4,4",20%
03650904774,Ana Luis,Martínez López,26,"0,9",10%,3,20%,4,30%,"4,8",20%,"1,9",20%
62303988268,Valentina Lucía,Pérez Martínez,23,"1,1",10%,"2,8",20%,1,30%,"0,5",20%,"3,9",20%
12494893746,Carlos,González García,23,"4,4",10%,"4,8",20%,1,30%,3,20%,"1,4",20%
93695560005,Luis Juan,González Rodríguez,28,"2,5",10%,"4,7",20%,"2,9",30%,"3,6",20%,"2,5",20%
72993868355,Luis,Fernández López,18,"0,8",10%,"2,4",20%,"2,6",30%,1,20%,"4,9",20%
36252755869,Sofía Lucía,Rodríguez Rodríguez,28,"4,9",10%,"1,8",20%,0,30%,"2,6",20%,"1,5",20%
43974846773,Ana Valentina,Fernández García,20,"4,4",10%,"4,4",20%,"1,7",30%,"3,7",20%,"1,7",20%
90806997671,Diego Sofía,Martínez González,24,"3,9",10%,"4,6",20%,"2,4",30%,"2,4",20%,"2,1",20%
33740635245,Ana,Fernández González,28,"4,6",10%,"2,7",20%,"1,9",30%,"3,8",20%,"0,9",20%
04507874262,Ana,Pérez López,25,"2,6",10%,"3,2",20%,"1,2",30%,"0,9",20%,4,20%
59265712895,Sofía,Sánchez Fernández,28,"2,5",10%,"3,4",20%,"4,4",30%,"3,7",20%,"0,9",20%
73590620104,Valentina,López Rodríguez,25,"2,5",10%,"0,2",20%,"0,5",30%,"3,4",20%,"3,3",20%
07104426119,Pedro,Gómez González,28,"1,9",10%,"3,3",20%,"0,5",30%,"2,6",20%,"2,2",20%
03121647288,María Carlos,Pérez Pérez,19,"3,4",10%,"0,4",20%,"0,7",30%,"0,6",20%,"1,3",20%
33130624561,Ana,González González,18,"2,8",10%,"4,9",20%,"2,4",30%,"1,9",20%,"0,7",20%
68162798274,María Lucía,Rodríguez Sánchez,23,"2,9",10%,"3,7",20%,"0,6",30%,"2,5",20%,"2,8",20%
46809159540,Diego Juan,García González,28,"0,9",10%,3,20%,"1,3",30%,"1,8",20%,"1,8",20%
13225935567,Valentina,Sánchez Gómez,20,"0,9",10%,0,20%,"0,7",30%,"3,7",20%,"3,4",20%
48779977255,Pedro,Sánchez González,24,"3,3",10%,"4,3",20%,"3,5",30%,"1,2",20%,"2,2",20%
74272212225,Sofía Lucía,López Gómez,22,"1,2",10%,"4,3",20%,"2,3",30%,"2,7",20%,"1,9",20%
91544757077,Juan,Rodríguez González,19,"0,9",10%,2,20%,"0,9",30%,"0,3",20%,"3,1",20%
62300204332,Lucía,Hernández Hernández,19,"4,7",10%,"0,3",20%,"2,9",30%,"3,8",20%,"2,7",20%
30744285692,Ana,González Gómez,18,"0,9",10%,"2,6",20%,0,30%,"1,7",20%,"2,5",20%
58030809189,Valentina Sofía,González Fernández,19,"0,9",10%,2,20%,"2,9",30%,"0,5",20%,"1,2",20%
00213051359,María,Martínez Sánchez,18,"2,4",10%,"3,8",20%,"0,5",30%,"1,1",20%,"1,1",20%
35787452121,Carlos Carlos,Rodríguez García,26,"3,8",10%,4,20%,"0,8",30%,"0,2",20%,"1,7",20%
56851951964,Luis,Gómez González,27,"3,1",10%,"4,4",20%,"3,8",30%,"3,9",20%,"0,5",20%
81902626508,Diego Sofía,Sánchez Fernández,27,"3,8",10%,"4,7",20%,"4,9",30%,"1,8",20%,"3,1",20%
06479141810,Luis Carlos,López Fernández,18,"2,8",10%,"4,8",20%,"4,2",30%,"4,4",20%,"4,8",20%
00080800118,Valentina Juan,Hernández Gómez,22,"4,8",10%,"4,5",20%,"2,1",30%,"3,4",20%,"4,9",20%
78754034729,María Pedro,Fernández Hernández,27,"2,7",10%,"2,3",20%,"4,2",30%,"0,4",20%,"4,8",20%
70453690399,Valentina,Hernández Pérez,25,2,10%,"0,3",20%,"3,1",30%,"0,8",20%,3,20%
11468522237,Valentina,Sánchez Sánchez,20,"2,2",10%,"0,3",20%,"0,9",30%,1,20%,"4,6",20%
21034005767,Lucía,Martínez Rodríguez,28,"1,8",10%,"2,4",20%,"3,5",30%,"0,1",20%,"1,7",20%
79478866727,Luis,Martínez Martínez,18,"1,9",10%,"1,7",20%,"1,1",30%,1,20%,"0,1",20%
33741282469,Diego,Pérez Fernández,19,"1,9",10%,"0,1",20%,4,30%,"4,9",20%,"2,3",20%
84446429437,Sofía Lucía,Rodríguez Hernández,27,"3,7",10%,"3,3",20%,5,30%,"4,9",20%,"4,8",20%
42870894073,Lucía Carlos,Gómez Sánchez,27,"1,6",10%,"0,6",20%,3,30%,"3,3",20%,"2,1",20%
38950630069,Sofía,Rodríguez López,23,"4,9",10%,2,20%,"2,9",30%,"1,2",20%,"3,8",20%
43336106722,Lucía,Hernández Hernández,28,2,10%,"2,5",20%,"3,3",30%,"1,8",20%,"4,6",20%
02212996233,Juan Lucía,López Martínez,22,3,10%,"1,6",20%,"2,9",30%,"4,2",20%,"1,9",20%
18899818728,Valentina Ana,Pérez García,21,"2,2",10%,0,20%,"1,6",30%,"0,3",20%,"0,6",20%
95702651207,Valentina,Sánchez García,21,"2,7",10%,"3,9",20%,"3,3",30%,"2,2",20%,"4,7",20%
14693379782,Diego Juan,González Pérez,19,"1,4",10%,"1,5",20%,"4,8",30%,"2,7",20%,"1,6",20%
34458147108,Pedro Lucía,Pérez López,23,"3,1",10%,"1,7",20%,"3,4",30%,"2,6",20%,"0,7",20%
97096020464,Carlos Sofía,González López,28,"2,7",10%,"1,3",20%,"0,8",30%,"1,1",20%,"4,7",20%
39528728311,María Ana,García Gómez,27,"0,5",10%,"2,6",20%,"1,6",30%,"0,1",20%,"2,7",20%
71445302277,Valentina Carlos,Rodríguez Martínez,19,"2,9",10%,4,20%,"3,5",30%,"3,5",20%,"2,1",20%
46706769258,Valentina Lucía,Rodríguez Pérez,26,"1,9",10%,4,20%,"1,3",30%,1,20%,"4,2",20%
90952717304,Valentina Pedro,Gómez López,26,"0,9",10%,"3,7",20%,"0,5",30%,"0,3",20%,"3,8",20%
30422375623,Lucía,Fernández Rodríguez,19,"3,7",10%,"4,3",20%,"4,2",30%,"4,2",20%,"0,9",20%
59412889992,Lucía,Pérez Rodríguez,27,"1,3",10%,"4,7",20%,"4,1",30%,5,20%,"0,9",20%
43040359752,María,Fernández Martínez,24,"2,9",10%,"4,3",20%,"2,5",30%,1,20%,4,20%
13362459498,Carlos Luis,Gómez Gómez,21,"3,4",10%,5,20%,4,30%,"0,5",20%,3,20%
41140759579,Valentina,Gómez Gómez,21,"0,7",10%,"1,9",20%,"0,2",30%,"4,8",20%,"1,9",20%
26175183290,Lucía Ana,Hernández Hernández,22,4,10%,"4,4",20%,"3,4",30%,"0,5",20%,"2,6",20%
37267467665,Juan Diego,Pérez González,24,"2,1",10%,"3,1",20%,"0,6",30%,"1,9",20%,4,20%
56870528534,Carlos Carlos,Rodríguez Pérez,22,"1,1",10%,"0,9",20%,0,30%,3,20%,"0,8",20%
31632857319,Juan María,Fernández Martínez,23,"4,8",10%,5,20%,"2,3",30%,"2,9",20%,"4,6",20%
44996073823,Pedro,Gómez González,27,"3,5",10%,0,20%,"2,9",30%,"1,2",20%,"1,8",20%
81677699434,Diego,Rodríguez Hernández,23,"0,4",10%,"0,1",20%,"0,2",30%,"2,3",20%,"2,8",20%
40088195728,Diego,González Hernández,19,"3,4",10%,"1,3",20%,"2,6",30%,"0,4",20%,"2,8",20%
81139922029,Carlos Lucía,Hernández García,26,"2,7",10%,"3,4",20%,4,30%,"4,1",20%,"4,7",20%
62684636745,Ana,Martínez Pérez,19,5,10%,"1,9",20%,5,30%,"0,9",20%,"0,3",20%
33092906074,Diego,González Pérez,27,"3,6",10%,"4,5",20%,"2,8",30%,"4,8",20%,"2,2",20%
16114427144,Sofía,Hernández Martínez,19,"2,7",10%,"0,7",20%,"0,6",30%,"2,9",20%,"1,9",20%
33316350393,Luis,Gómez García,21,"4,8",10%,"4,4",20%,"3,4",30%,"0,8",20%,"0,2",20%
64170756116,Lucía Carlos,López Hernández,20,"3,6",10%,"2,7",20%,2,30%,"4,9",20%,"0,9",20%
31764039440,María,Rodríguez García,20,"1,5",10%,5,20%,"4,2",30%,"4,1",20%,"3,5",20%
62941770843,Diego,López Fernández,25,"2,5",10%,"1,7",20%,"4,9",30%,"3,2",20%,"1,7",20%
44767550379,Ana,García Fernández,28,"3,5",10%,"1,3",20%,"2,9",30%,"2,1",20%,"2,9",20%
22579929451,Juan Carlos,Martínez Sánchez,27,"0,9",10%,"2,6",20%,"3,3",30%,0,20%,"2,5",20%
56796822673,Valentina,Pérez Gómez,18,"2,5",10%,"3,7",20%,"1,7",30%,"1,3",20%,"3,2",20%
87505489035,Sofía,Sánchez Hernández,21,"0,3",10%,2,20%,"3,9",30%,"4,1",20%,"4,4",20%
79554052478,Lucía Ana,Fernández López,27,"1,1",10%,0,20%,"0,2",30%,"3,4",20%,"3,8",20%
78422983786,Luis Lucía,García Rodríguez,26,0,10%,"0,2",20%,"2,8",30%,"3,4",20%,"3,2",20%
45500724642,María Lucía,Hernández González,21,"1,9",10%,"1,6",20%,"2,8",30%,"2,8",20%,"4,7",20%
17612696623,Lucía Diego,Fernández González,28,"4,6",10%,"2,6",20%,1,30%,"0,4",20%,"2,2",20%
62581984152,María Valentina,Martínez Pérez,28,"0,6",10%,"2,3",20%,"4,1",30%,"4,5",20%,"2,9",20%
53901978275,Ana,García González,23,"2,4",10%,"4,2",20%,"1,6",30%,"4,9",20%,"3,7",20%
98629212012,Diego,González García,22,"3,6",10%,"3,7",20%,"2,9",30%,"3,1",20%,"0,4",20%
38575550844,Lucía,García García,20,"0,4",10%,"4,3",20%,"2,7",30%,"1,9",20%,"0,8",20%
11948169303,Juan María,Rodríguez Fernández,28,"1,7",10%,"3,8",20%,"0,3",30%,2,20%,"0,7",20%
48492033626,Pedro,Martínez Martínez,27,"3,6",10%,"2,5",20%,"1,6",30%,"1,6",20%,"4,5",20%
58341046144,Diego Diego,Sánchez Fernández,20,"3,1",10%,"2,3",20%,4,30%,"2,5",20%,"3,9",20%
42533415693,Diego Diego,Fernández García,27,"2,2",10%,"1,6",20%,"2,3",30%,"4,8",20%,3,20%
98163680964,Ana Sofía,López González,24,"1,8",10%,"0,2",20%,"0,2",30%,"0,7",20%,"4,7",20%
32224069889,María,Martínez Gómez,25,"3,9",10%,"1,4",20%,"0,5",30%,"3,5",20%,"4,2",20%
52071951009,Ana Sofía,Gómez González,22,"0,8",10%,"2,9",20%,"2,1",30%,"2,2",20%,"2,2",20%
17173101642,Juan,Martínez Martínez,18,"0,4",10%,"0,9",20%,"1,1",30%,"3,2",20%,3,20%
93124503427,Carlos Luis,Martínez Gómez,21,"4,4",10%,"1,1",20%,"3,7",30%,"0,8",20%,"0,4",20%
64650124520,Carlos Pedro,Fernández González,28,"1,7",10%,"4,9",20%,"2,2",30%,"2,7",20%,"0,2",20%
85693680957,Ana,Rodríguez Martínez,23,"3,7",10%,"2,9",20%,"2,6",30%,"3,3",20%,"4,4",20%
52037051339,Lucía,Martínez Gómez,18,"1,2",10%,"2,8",20%,"2,5",30%,"4,7",20%,"2,5",20%
44733791176,Ana,López Sánchez,28,"1,9",10%,"3,9",20%,"2,9",30%,"0,7",20%,"2,4",20%
17746387109,Pedro,Martínez Pérez,24,"0,1",10%,"3,9",20%,0,30%,4,20%,2,20%
85968206761,Sofía,Martínez González,19,1,10%,4,20%,"2,3",30%,"0,4",20%,"0,2",20%
29373220803,Lucía,Fernández Fernández,28,"2,2",10%,"1,7",20%,"3,7",30%,"1,8",20%,"1,5",20%
30268888197,Ana Juan,Hernández Rodríguez,28,"0,2",10%,4,20%,"0,1",30%,"2,3",20%,"3,7",20%
49333741147,Diego,Sánchez López,26,"3,8",10%,"2,9",20%,"4,9",30%,"1,6",20%,"4,4",20%
54312939914,Diego Sofía,González Gómez,20,"4,7",10%,"2,9",20%,"0,2",30%,"4,3",20%,"4,1",20%
42680361343,Pedro,Sánchez Martínez,27,"3,5",10%,"2,2",20%,"1,8",30%,3,20%,"3,4",20%
77538644677,Sofía,Gómez Gómez,28,"1,9",10%,"0,1",20%,"3,7",30%,"0,1",20%,0,20%
75141711745,Carlos,Sánchez Martínez,23,"1,8",10%,1,20%,"0,3",30%,"3,8",20%,"3,3",20%
40237900545,Diego,Fernández Rodríguez,25,"1,8",10%,0,20%,"0,3",30%,"3,6",20%,"0,4",20%
